codigo,descricao,preconormal,precooferta,inicio,fim,secao,familia,pai,camp,obs
40499,SOMBRA RK EM BASTAO COPPER GLAM,29.69,14.99,05/08,31/10,MAQUIAGENS / ACESSORIOS,5013,0,,
40500,SOMBRA RK EM BASTAO TITANIUM GLAM,29.69,14.99,05/08,31/10,MAQUIAGENS / ACESSORIOS,5013,0,,
40501,SOMBRA RK EM BASTAO PEARL GLAM,29.69,14.99,05/08,31/10,MAQUIAGENS / ACESSORIOS,5013,0,,
40548,TINT ALTAMODA SEM AMONIA 1.0,23.99,19.99,15/07,15/09,CUIDADOS COM O CABELO,5020,1,,
40549,TINT ALTAMODA SEM AMONIA 3.0,23.99,19.99,15/07,15/09,CUIDADOS COM O CABELO,5020,0,,
40550,TINT ALTAMODA SEM AMONIA 4.0,23.99,19.99,15/07,15/09,CUIDADOS COM O CABELO,5020,0,,
40551,TINT ALTAMODA SEM AMONIA 5.0,23.99,19.99,15/07,15/09,CUIDADOS COM O CABELO,5020,0,,
40552,TINT ALTAMODA SEM AMONIA 5.64,23.99,19.99,15/07,15/09,CUIDADOS COM O CABELO,5020,0,,
40553,TINT ALTAMODA SEM AMONIA 6.0,23.99,19.99,15/07,15/09,CUIDADOS COM O CABELO,5020,0,,
40555,TINT ALTAMODA SEM AMONIA 6.7,23.99,19.99,15/07,15/09,CUIDADOS COM O CABELO,5020,0,,
40556,TINT ALTAMODA SEM AMONIA 7.0,23.99,19.99,15/07,15/09,CUIDADOS COM O CABELO,5020,0,,
40557,TINT ALTAMODA SEM AMONIA 8.0,23.99,19.99,15/07,15/09,CUIDADOS COM O CABELO,5020,0,,
40558,TINT ALTAMODA SEM AMONIA 9.1,23.99,19.99,15/07,15/09,CUIDADOS COM O CABELO,5020,0,,
40565,ACIDIFICANTE SIAGE EUDORA RESGATE IMEDIATO 150ML,49.99,19.99,03/09,31/10,CUIDADOS COM O CABELO,0,1,,
40566,MASCARA SIAGE EUDORA RESGATE IMEDIATO 250G,49.99,19.99,03/09,31/10,CUIDADOS COM O CABELO,4915,0,,
40576,KIT LABOTRAT PITAYA HIDRATANTE + ESFOLIANTE,41.49,29.99,27/08,26/09,HIGIENE CORPORAL,5027,0,,
40577,KIT LABOTRAT MORANGO HIDRATANTE + ESFOLIANTE,41.49,29.99,27/08,26/09,HIGIENE CORPORAL,5027,0,,
40578,KIT LABOTRAT MARACUJA HIDRATANTE + ESFOLIANTE,41.49,29.99,27/08,26/09,HIGIENE CORPORAL,5027,0,,
40592,KIT SKALA ACACHONADOS SH+COND,19.49,17.99,05/09,30/09,CUIDADOS COM O CABELO,2946,0,,
40962,CR TRAT SKALA CACAU 1K,14.89,13.99,04/09,30/09,CUIDADOS COM O CABELO,1434,0,,
40977,SH DOVE BOND INTENSE REPAIR 175ML,23.79,14.99,25/08,30/09,CUIDADOS COM O CABELO,0,1,,
40978,LEAVE-IN SIAGE EUDORA PRO CRONOLOGY 100ML,49.99,19.99,03/09,30/09,CUIDADOS COM O CABELO,0,1,,
41158,KIT LABOTRAT MELANCIA HIDRATANTE + ESFOLIANTE,41.49,29.99,27/08,26/09,HIGIENE CORPORAL,5027,0,,
41204,CR TRAT SKALA MORANGO 1K,14.89,13.99,04/09,30/09,CUIDADOS COM O CABELO,1434,0,,
41205,CR TRAT SKALA UVA 1K,14.89,13.99,04/09,30/09,CUIDADOS COM O CABELO,1434,0,,
41331,CR TRAT SKALA MELANCIA 1K,14.89,13.99,04/09,30/09,CUIDADOS COM O CABELO,1434,1,,
41355,KIT SKALA MELANCIA SH+COND,19.49,17.99,05/09,30/09,CUIDADOS COM O CABELO,2946,0,,
41398,HID PANTENE BAMBU 600ML,46.29,39.98,29/08,28/09,CUIDADOS COM O CABELO,0,1,,
41405,COND DARLING CERAMIDAS 350ML,10.79,7.90,27/08,30/09,CUIDADOS COM O CABELO,5127,0,,
41406,COND DARLING DETOX 350ML,10.79,7.90,27/08,30/09,CUIDADOS COM O CABELO,5127,0,,
41407,SH DARLING TILIA 350ML,9.79,7.90,27/08,30/09,CUIDADOS COM O CABELO,5128,0,,
41408,SH DARLING 2X1 350ML,9.79,7.90,27/08,30/09,CUIDADOS COM O CABELO,5128,1,,
41409,SH DARLING CERAMIDAS 350ML,9.79,7.90,27/08,30/09,CUIDADOS COM O CABELO,5128,0,,
41416,SH DARLING DETOX 350ML,9.79,7.90,27/08,30/09,CUIDADOS COM O CABELO,5128,0,,
41474,ESM HITS GEL PEROL INDENTIDADE 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
41475,ESM HITS GEL PEROL PLENITUDE 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
41476,ESM HITS GEL PEROL AMOR PROPRIO 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
41477,ESM HITS GEL PEROL SORORIDADE 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
41478,ESM HITS GEL PEROL MAGNETISMO 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
41479,ESM HITS GEL PEROL ESPIRITUALIDADE 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
41480,ESM HITS GEL PEROL BEM ESTAR 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
41481,ESM HITS GEL PEROL DESPERTAR 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
41535,KIT SKALA MORANGO SH+COND,19.49,17.99,05/09,30/09,CUIDADOS COM O CABELO,2946,0,,
41536,KIT SKALA UVA SH+COND,19.49,17.99,05/09,30/09,CUIDADOS COM O CABELO,2946,0,,
41543,TINT CASTING 632 JADE ACINZENTADO,43.49,38.99,20/07,18/09,CUIDADOS COM O CABELO,1507,0,,
41544,TINT CASTING 731 LOURO NATURAL,43.49,38.99,20/07,18/09,CUIDADOS COM O CABELO,1507,0,,
41576,KIT HAIR FLY MUITO MAIS NUTRE SH + COND,39.99,29.99,24/08,23/09,CUIDADOS COM O CABELO,5153,0,,
41577,KIT HAIR FLY MUITO MAIS REPARA SH + COND,39.99,29.99,24/08,23/09,CUIDADOS COM O CABELO,5153,0,,
41578,KIT HAIR FLY MUITO MAIS HIDRATA SH + COND,39.99,29.99,24/08,23/09,CUIDADOS COM O CABELO,5153,1,,
41579,KIT HAIR FLY MUITO MAIS CACHOS SH + COND,39.99,29.99,24/08,23/09,CUIDADOS COM O CABELO,5153,0,,
41606,LENCO UMED PAMPERS ALOE C/48UND,24.59,14.99,01/09,15/10,INFANTIS,0,1,,
41733,MASC VIZZAGE MANDIOCA E QUIABO 1K,139.99,82.99,10/09,10/10,CUIDADOS COM O CABELO,5179,1,,
41740,MASC VIZZAGE SOS RECONSTRUCAO TOTAL 1K,139.99,82.99,10/09,10/10,CUIDADOS COM O CABELO,5179,0,,
41741,MASC VIZZAGE TUTANO E CERAMIDAS 1K,139.99,82.99,10/09,10/10,CUIDADOS COM O CABELO,5179,0,,
41742,MASC VIZZAGE CONTROL JABORANDI 1K,139.99,82.99,10/09,10/10,CUIDADOS COM O CABELO,5179,0,,
41796,KIT HAIR FLY SOS ANTIQUEDA SH+COND,18.29,14.99,21/07,23/09,CUIDADOS COM O CABELO,3935,0,,
41797,KIT HAIR FLY SOS POS QUIMICA SH+COND,18.29,14.99,21/07,23/09,CUIDADOS COM O CABELO,3935,0,,
42117,SAB PROTEX FRESH 85G,3.89,2.79,01/09,15/09,HIGIENE CORPORAL,1332,0,,
42127,SH HASKELL SE CURVE 500ML,68.79,54.99,01/09,30/09,CUIDADOS COM O CABELO,0,1,,
42128,COND HASKELL SE CURVE 500ML,68.79,54.99,01/09,30/09,CUIDADOS COM O CABELO,0,1,,
42129,MASC HASKELL 3 MANTEIGAS SE CURVE 500G,69.59,55.69,01/09,30/09,CUIDADOS COM O CABELO,5235,0,,
42130,MASC HASKELL PODER DOS OLEOS SE CURVE 500G,69.59,55.69,01/09,30/09,CUIDADOS COM O CABELO,5235,0,,
42131,MASC HASKELL HIDRONUTRICAO SE CURVE 500G,69.59,55.69,01/09,30/09,CUIDADOS COM O CABELO,5235,1,,
42132,GOMA HASKELL SE CURVE 500G,80.79,64.69,01/09,30/09,CUIDADOS COM O CABELO,5236,1,,
42133,MODELADOR HASKELL DE CACHOS SE CURVE 500ML,80.79,64.69,01/09,30/09,CUIDADOS COM O CABELO,5236,0,,
42134,FINALIZ HASKELL DE CRESPOS SE CURVE 500ML,80.79,64.69,01/09,30/09,CUIDADOS COM O CABELO,5236,0,,
42136,FINALIZ HASKELL COLA SE CURVE 500G,80.79,64.69,01/09,30/09,CUIDADOS COM O CABELO,5236,0,,
42157,ESM HITS GEL PEROLADO SINERGIA 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
42158,ESM HITS GEL PEROALDO PRATA CIBERNETICO 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
42159,ESM HITS GEL PEROLADO ROXO ICONICO 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
42160,ESM HITS GEL PEROALDO VELVET LIGHT 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
42161,ESM HITS GEL GLITTER EUFORIC 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
42162,ESM HITS GEL PEROLADO ANOS-LUZ 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
42163,ESM HITS GEL GLITTER DISCO RETRO 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
42164,ESM HITS GEL GLITTER ROSA GLAM 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
42165,ESM HITS GEL GLITTER NEON 80 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
42366,SERUM LABOTRAT DERMO SKIN AREA DOS OLHOS 15ML,27.99,19.98,11/09,11/10,HIGIENE CORPORAL,0,1,,
42401,SAB VIZZELA OIL CONTROL 150ML,53.59,39.98,01/09,15/10,MAQUIAGENS / ACESSORIOS,0,1,,
42409,DESOD AERO DOVE MEN INVISIBLE DRY PROMO 200ML,21.29,16.49,01/09,14/09,HIGIENE CORPORAL,1484,0,,
42798,SH TRIHAIR MEL NATURAL 500ML,37.99,18.98,01/09,15/10,CUIDADOS COM O CABELO,0,1,,
42964,TONALIZ BIO EXTRATUS 10 PRETO,37.89,34.99,20/07,18/09,CUIDADOS COM O CABELO,5323,0,,
42965,TONALIZ BIO EXTRATUS 111 PRETO AZULADO,37.89,34.99,20/07,18/09,CUIDADOS COM O CABELO,5323,0,,
42966,TONALIZ BIO EXTRATUS 30 CASTANHO ESCURO,37.89,34.99,20/07,18/09,CUIDADOS COM O CABELO,5323,0,,
42967,TONALIZ BIO EXTRATUS 40 CASTANHO MEDIO,37.89,34.99,20/07,18/09,CUIDADOS COM O CABELO,5323,0,,
42968,TONALIZ BIO EXTRATUS 466 CASTANHO MD VERMELHO INTENSO,37.89,34.99,20/07,18/09,CUIDADOS COM O CABELO,5323,0,,
42969,TONALIZ BIO EXTRATUS 50 CASTANHO CLARO,37.89,34.99,20/07,18/09,CUIDADOS COM O CABELO,5323,0,,
42970,TONALIZ BIO EXTRATUS 60 LOURO ESCURO,37.89,34.99,20/07,18/09,CUIDADOS COM O CABELO,5323,1,,
42971,TONALIZ BIO EXTRATUS 61 LOURO ESCURO ACINZENTADO,37.89,34.99,20/07,18/09,CUIDADOS COM O CABELO,5323,0,,
42972,TONALIZ BIO EXTRATUS 626 MARSALA,37.89,34.99,20/07,18/09,CUIDADOS COM O CABELO,5323,0,,
42973,TONALIZ BIO EXTRATUS 63 LOURO ESCURO DOURADO,37.89,34.99,20/07,18/09,CUIDADOS COM O CABELO,5323,0,,
42974,TONALIZ BIO EXTRATUS 666 LOURO ESCURO VERMELHO INTENSO,37.89,34.99,20/07,18/09,CUIDADOS COM O CABELO,5323,0,,
42975,TONALIZ BIO EXTRATUS 67 LOURO ESCURO CHOCOLATE,37.89,34.99,20/07,18/09,CUIDADOS COM O CABELO,5323,0,,
42976,TONALIZ BIO EXTRATUS 70 LOURO MEDIO,37.89,34.99,20/07,18/09,CUIDADOS COM O CABELO,5323,0,,
42977,TONALIZ BIO EXTRATUS 71 LOURO MEDIO ACINZENTADO,37.89,34.99,20/07,18/09,CUIDADOS COM O CABELO,5323,0,,
42984,TONALIZ BIO EXTRATUS 77 LOURO MEDIO CHOCOLATE,37.89,34.99,20/07,18/09,CUIDADOS COM O CABELO,5323,0,,
42985,TONALIZ BIO EXTRATUS 80 LOURO CLARO,37.89,34.99,20/07,18/09,CUIDADOS COM O CABELO,5323,0,,
42986,TONALIZ BIO EXTRATUS 81 LOURO CLARO ACIZENTADO,37.89,34.99,20/07,18/09,CUIDADOS COM O CABELO,5323,0,,
42987,TONALIZ BIO EXTRATUS 84 LOURO CLARO ACOBREADO,37.89,34.99,20/07,18/09,CUIDADOS COM O CABELO,5323,0,,
42988,TONALIZ BIO EXTRATUS 90 LOURO CLARO,37.89,34.99,20/07,18/09,CUIDADOS COM O CABELO,5323,0,,
43172,SH TRESEMME BLINDAGEM ANTIUMIDADE 400ML,33.39,19.99,25/08,30/09,CUIDADOS COM O CABELO,1593,1,,
43173,CR TRAT TRESEMME BLINDAGEM ANTIUMIDADE 400ML,34.29,19.99,25/08,30/09,CUIDADOS COM O CABELO,1687,1,,
43174,COND TRESEMME BLINDAGEM ANTIUMIDADE 400ML,33.49,19.99,25/08,30/09,CUIDADOS COM O CABELO,1878,1,,
43175,SH PANTENE ANTIQUEDA 175ML,21.99,16.99,01/09,15/10,CUIDADOS COM O CABELO,2965,0,,
43285,SH TRESEMME BRILHO LAMELAR 400ML,33.39,19.99,25/08,30/09,CUIDADOS COM O CABELO,1593,0,,
43286,COND TRESEMME BRILHO LAMELAR 400ML,33.49,19.99,25/08,30/09,CUIDADOS COM O CABELO,1878,0,,
43312,ESM HITS CRACKLE KRIPITO PINK 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
43313,ESM HITS CRACKLE FISSURA POP 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
43314,ESM HITS CRACKLE ROCKER STAR 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
43315,ESM HITS CRACKLE CRACKED GOLD 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
43316,ESM HITS CRACKLE GOTHIC DARK 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
43317,ESM HITS CRACKLE GOTHIC ICE 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
43318,ESM HITS CRACKLE FENDA URBANA 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
43319,ESM HITS CR MASAI SILVESTRE 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
43320,ESM HITS CR BAOBA TERROSO 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
43321,ESM HITS CR BOHO CAFE 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
43322,ESM HITS CR NUDE CHIC 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
43323,ESM HITS CR FLOR NATIVA 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
43324,ESM HITS CR CINZA CLASSICO 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
43325,ESM HITS CR VERDE SAVANA 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
43326,ESM HITS CR LILA MAUVE 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
43327,ESM HITS CR BABY BLUE 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
43328,ESM HITS CR VIOLETA SUAVE 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
43329,ESM HITS GEL BASE FORTE CAPILLISIL 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
43417,LAVA ROUPAS EVA 3L,13.19,12.99,12/08,11/09,LIMPEZA,5706,1,,
43418,LAVA ROUPAS EVA 5L,21.59,18.99,12/08,11/09,LIMPEZA,5462,1,,
43427,TINT KERENSA COLORS 1.0 60G,24.99,18.99,14/09,15/09,CUIDADOS COM O CABELO,5356,0,,
43428,TINT KERENSA COLORS 2.8 60G,24.99,18.99,14/09,15/09,CUIDADOS COM O CABELO,5356,0,,
43429,TINT KERENSA COLORS 3.0 60G,24.99,18.99,14/09,15/09,CUIDADOS COM O CABELO,5356,0,,
43430,TINT KERENSA COLORS 4.0 60G,24.99,18.99,14/09,15/09,CUIDADOS COM O CABELO,5356,0,,
43431,TINT KERENSA COLORS 5.0 60G,24.99,18.99,14/09,15/09,CUIDADOS COM O CABELO,5356,0,,
43432,TINT KERENSA COLORS 6.0 60G,24.99,18.99,14/09,15/09,CUIDADOS COM O CABELO,5356,1,,
43433,TINT KERENSA COLORS 7.0 60G,24.99,18.99,14/09,15/09,CUIDADOS COM O CABELO,5356,0,,
43436,TINT KERENSA COLORS 8.0 60G,24.99,18.99,14/09,15/09,CUIDADOS COM O CABELO,5356,0,,
43437,TINT KERENSA COLORS 9.0 60G,24.99,18.99,14/09,15/09,CUIDADOS COM O CABELO,5356,0,,
43438,TINT KERENSA COLORS 10.0 60G,24.99,18.99,14/09,15/09,CUIDADOS COM O CABELO,5356,0,,
43439,TINT KERENSA COLORS 7.1 60G,24.99,18.99,14/09,15/09,CUIDADOS COM O CABELO,5356,0,,
43441,TINT KERENSA COLORS 7.44 60G,24.99,18.99,14/09,15/09,CUIDADOS COM O CABELO,5356,0,,
43442,TINT KERENSA COLORS 8.40 60G,24.99,18.99,14/09,15/09,CUIDADOS COM O CABELO,5356,0,,
43443,TINT KERENSA COLORS 7.3 60G,24.99,18.99,14/09,15/09,CUIDADOS COM O CABELO,5356,0,,
43444,TINT KERENSA COLORS 7.26 60G,24.99,18.99,14/09,15/09,CUIDADOS COM O CABELO,5356,0,,
43445,TINT KERENSA COLORS 6.66 60G,24.99,18.99,14/09,15/09,CUIDADOS COM O CABELO,5356,0,,
43446,TINT KERENSA COLORS 6.7 60G,24.99,18.99,14/09,15/09,CUIDADOS COM O CABELO,5356,0,,
43447,TINT KERENSA COLORS 9.89 60G,24.99,18.99,14/09,15/09,CUIDADOS COM O CABELO,5356,0,,
43448,TINT KERENSA COLORS 10.89 60G,24.99,18.99,14/09,15/09,CUIDADOS COM O CABELO,5356,0,,
43449,TINT KERENSA COLORS 12.11 60G,24.99,18.99,14/09,15/09,CUIDADOS COM O CABELO,5356,0,,
43450,TINT KERENSA COLORS 12.89 60G,24.99,18.99,14/09,15/09,CUIDADOS COM O CABELO,5356,0,,
43451,TINT KERENSA COLORS 0.6 60G,24.99,18.99,14/09,15/09,CUIDADOS COM O CABELO,5356,0,,
43467,PRANCHA LIZZE FUSION 480C 220V,573.99,374.99,14/09,15/09,EQUIPAMENTOS DE BELEZA,0,1,,
43514,SH TRESEMME BLINDAGEM ANTIUMIDADE 650ML,44.29,29.99,25/08,30/09,CUIDADOS COM O CABELO,0,1,,
43525,SAB PALMOLIVE NATURALS SENSACAO PURIFICANTE 150G,4.99,2.99,01/09,15/09,HIGIENE CORPORAL,1327,0,,
43528,FRALDA HUGGIES T PROT MEGA P L38P36,44.39,36.99,01/09,15/10,INFANTIS,5366,0,,
43529,FRALDA HUGGIES T PROT MEGA M L36P34,44.39,36.99,01/09,15/10,INFANTIS,5366,1,,
43530,FRALDA HUGGIES T PROT MEGA G L30P28,44.39,36.99,01/09,15/10,INFANTIS,5366,0,,
43531,FRALDA HUGGIES T PROT MEGA XG L28P26,44.39,36.99,01/09,15/10,INFANTIS,5366,0,,
43532,FRALDA HUGGIES T PROT MEGA XXG L26P24,44.39,36.99,01/09,15/10,INFANTIS,5366,0,,
43578,SPRAY TRESEMME SELANTE IMPERMEABILIZANTE 180ML,57.69,29.99,25/08,30/09,CUIDADOS COM O CABELO,0,1,,
43579,SAB LUX SUAVE GARDENIA E OLEO DE AMENDOAS 85G,3.69,2.99,01/09,15/10,HIGIENE CORPORAL,128,0,,
43855,CR DENT ORAL-B 3DW FRESH BRILHANTE 140G,20.89,15.99,21/08,20/09,CUIDADOS BUCAL,0,1,,
43857,CR DENT ORAL-B EXTRA BRANCO 180G,12.79,9.99,21/08,20/09,CUIDADOS BUCAL,0,1,,
43966,LENCO UMED BEBE LIMPINHO C/140,11.49,9.99,01/09,15/10,INFANTIS,0,1,,
43969,SH PANTENE ANTI QUEDA 300ML,34.49,29.98,01/09,15/10,CUIDADOS COM O CABELO,5411,0,,
43970,COND PANTENE ANTI QUEDA 250ML,34.39,29.98,01/09,15/10,CUIDADOS COM O CABELO,5412,0,,
43974,KIT PANTENE ANTI QUEDA SH+COND,49.29,39.98,01/09,30/09,CUIDADOS COM O CABELO,3048,0,,
43998,MINI TRIO DE PINCAS MARCO BONI,20.79,12.59,10/09,10/10,MAQUIAGENS / ACESSORIOS,0,1,,
44012,FRALDA PAMPERS CS HIPER G C/60,99.98,69.98,01/09,15/10,INFANTIS,5416,1,,
44013,FRALDA PAMPERS CS HIPER P C/72,99.98,69.98,01/09,15/10,INFANTIS,5416,0,,
44014,FRALDA PAMPERS SS MEGA G C/34,45.99,39.98,01/09,15/10,INFANTIS,5417,1,,
44015,FRALDA PAMPERS SS MEGA XG C/32,45.99,39.98,01/09,15/10,INFANTIS,5417,0,,
44152,COND PANTENE ANTI QUEDA 510ML,57.29,55.99,17/06,02/07,CUIDADOS COM O CABELO,5526,1,,
44165,SH PANTENE ANTIQUEDA 510ML,57.39,39.98,01/09,15/10,CUIDADOS COM O CABELO,5528,1,,
44166,TONICO PANTENE ANTIQUEDA 52ML,50.89,39.95,29/08,28/09,CUIDADOS COM O CABELO,0,1,,
44190,DESOD AERO DOVE GO FRESH PESSEGO 150ML,21.29,16.49,01/09,14/09,HIGIENE CORPORAL,1484,0,,
44191,DESOD AERO DOVE FRESH CARE LAVANDA 150ML,21.29,16.49,01/09,14/09,HIGIENE CORPORAL,1484,0,,
44234,CR DENT COLGATE TOTAL ORIGINAL MINT 90G,9.99,9.90,01/09,15/09,CUIDADOS BUCAL,1380,1,,
44253,KIT PANTENE EQULIBIO SH+COND,49.29,39.98,01/09,30/09,CUIDADOS COM O CABELO,3048,0,,
44274,SH DOVE HIDRATACAO + HIALURONICO 190ML,23.89,14.99,25/08,30/09,CUIDADOS COM O CABELO,5497,0,,
44275,COND DOVE HIDRATACAO + HIALURONICO 190ML,28.49,14.99,25/08,30/09,CUIDADOS COM O CABELO,5495,1,,
44396,KIT SIAGE EUDORA PRO CRONOLOGY MASC + AMP,89.99,19.99,03/09,31/10,CUIDADOS COM O CABELO,0,1,,
44404,LAVA ROUPAS EVA VERDE 5L,21.59,18.99,12/08,11/09,LIMPEZA,5462,0,,
44417,SH KOLENE BABY 300ML,20.99,14.99,01/09,15/10,CUIDADOS COM O CABELO,0,1,,
44431,SH KOLENE KIDS TRELOSO CHOCOLATE 300ML,16.39,12.99,01/09,15/10,CUIDADOS COM O CABELO,0,1,,
44473,TONICO HASKELL SE CURVE 200ML,51.79,41.49,01/09,30/09,CUIDADOS COM O CABELO,0,1,,
44582,SH DOVE UMECTACAO + COCO 190ML,23.89,14.99,25/08,30/09,CUIDADOS COM O CABELO,5497,0,,
44583,COND DOVE UMECTACAO COCO 190ML,28.49,14.99,25/08,30/09,CUIDADOS COM O CABELO,5495,0,,
44590,SAND RIDER STREET C MASC BM506 PT/C N37 A 44,34.99,27.99,02/09,30/09,CALCADOS,4314,0,,
44617,TONALIZ COR&TON 04.0,22.99,19.99,15/07,15/09,CUIDADOS COM O CABELO,4731,0,,
44618,TONALIZ COR&TON 06.7,22.99,19.99,15/07,15/09,CUIDADOS COM O CABELO,4731,0,,
44687,CR TRAT TRESEMME BRILHO LAMELAR 400G,34.29,19.99,25/08,30/09,CUIDADOS COM O CABELO,1687,0,,
44764,COND DOVE RECONSTRUCAO COMPLETA 190ML,28.49,14.99,25/08,30/09,CUIDADOS COM O CABELO,5495,0,,
44765,COND DOVE NUTRICAO + TRI OLEOS 190ML,28.49,14.99,25/08,30/09,CUIDADOS COM O CABELO,5495,0,,
44766,SH DOVE RECONSTRUCAO COMPLETA 190ML,23.89,14.99,25/08,30/09,CUIDADOS COM O CABELO,5497,1,,
44767,SH DOVE NUTRICAO + TRI OLEOS 190ML,23.89,14.99,25/08,30/09,CUIDADOS COM O CABELO,5497,0,,
44808,CR DENT COLGATE TOTAL GENGIVA REFORCADA 90G,9.99,9.90,01/09,15/09,CUIDADOS BUCAL,1380,0,,
44809,KIT LABOTRAT CEREJA HIDRATANTE + ESFOLIANTE,41.49,29.99,27/08,26/09,HIGIENE CORPORAL,5027,1,,
44987,KIT KERABRASIL CORP AMEIXA,40.89,29.99,27/08,26/09,CUIDADOS COM O CABELO,5522,0,,
44988,KIT KERABRASIL CORP MARACUJA,40.89,29.99,27/08,26/09,CUIDADOS COM O CABELO,5522,0,,
44989,KIT KERABRASIL CORP PESSEGO,40.89,29.99,27/08,26/09,CUIDADOS COM O CABELO,5522,0,,
44990,KIT KERABRASIL CORP PISTACHE,40.89,29.99,27/08,26/09,CUIDADOS COM O CABELO,5522,1,,
44991,KIT KERABRASIL CORP PITAYA,40.89,29.99,27/08,26/09,CUIDADOS COM O CABELO,5522,0,,
45007,KIT PANTENE BOND REPAIR MOLECULAR SH+COND,49.29,39.98,01/09,30/09,CUIDADOS COM O CABELO,3048,0,,
45008,SH PANTENE BOND REPAIR MOLECULAR 175ML,21.99,16.99,01/09,15/10,CUIDADOS COM O CABELO,2965,0,,
45013,COND PANTENE BOND REPAIR MOLECULAR 250ML,34.39,29.98,01/09,15/10,CUIDADOS COM O CABELO,5412,0,,
45015,HID PANTENE BOND REPAIR MOLECULAR 270ML,48.69,39.98,29/08,28/09,CUIDADOS COM O CABELO,0,1,,
45017,SH PANTENE BOND REPAIR MOLECULAR 300ML,34.49,29.98,01/09,15/10,CUIDADOS COM O CABELO,5411,0,,
45018,SH PANTENE BOND REPAIR MOLECULAR 510ML,51.49,39.98,01/09,15/10,CUIDADOS COM O CABELO,5528,0,,
45030,TONALIZ COR&TON 6.66,22.99,19.99,15/07,15/09,CUIDADOS COM O CABELO,4731,0,,
45118,SH DOVE UV REPAIR E GLOW + FERULICO 190ML,23.89,14.99,25/08,30/09,CUIDADOS COM O CABELO,5497,0,,
45313,KIT SKALA ABACATE SH+COND,19.49,17.99,05/09,30/09,CUIDADOS COM O CABELO,2946,0,,
45314,KIT SKALA BABOSA SH+COND,19.49,17.99,05/09,30/09,CUIDADOS COM O CABELO,2946,0,,
45315,KIT SKALA FRUTASTICA MELANCIA SH+COND,19.49,17.99,05/09,30/09,CUIDADOS COM O CABELO,2946,0,,
45316,KIT SKALA FRUTASTICA MORANGO SH+COND,19.49,17.99,05/09,30/09,CUIDADOS COM O CABELO,2946,0,,
45325,KIT SKALA CERAMIDAS SH+COND,19.49,17.99,05/09,30/09,CUIDADOS COM O CABELO,2946,0,,
45327,KIT SKALA FRUTASTICA UVA SH+COND,19.49,17.99,05/09,30/09,CUIDADOS COM O CABELO,2946,0,,
45338,TINT KERENSA COLORS 7.7 60G,24.99,18.99,14/09,15/09,CUIDADOS COM O CABELO,5356,0,,
45339,TINT KERENSA COLORS 7.62 60G,24.99,18.99,14/09,15/09,CUIDADOS COM O CABELO,5356,0,,
